id,aha_scholar_id,name,name_first,name_middle,name_last,name_suffix,orcid
57878,171434,Wei Yuan,Wei,NA,Yuan,NA,NA
57879,171435,David Yudelman,David,NA,Yudelman,NA,NA
57880,171436,Yung Sik Kim,Yung Sik,NA,Kim,NA,NA
57881,171437,John J. Yurechko,John,J.,Yurechko,NA,NA
57882,171438,Edward F. Yurick,Edward,F.,Yurick,NA,NA
57883,171439,John F. Yurtinus,John,F.,Yurtinus,NA,NA
57884,171441,Eiji Yutani,Eiji,NA,Yutani,NA,NA
57885,171442,James A. Zabel,James,A.,Zabel,NA,NA
57886,171443,Orville H. Zabel,Orville,H.,Zabel,NA,NA
57887,171444,Ivan L. Zabilka,Ivan,L.,Zabilka,NA,NA
57888,171445,John J. Zaborney,John,J.,Zaborney,NA,NA
57889,171446,Joseph P. Zaccano Jr.,Joseph,P.,Zaccano,Jr.,NA
57890,171447,Judith Cohen Zacek,Judith,Cohen,Zacek,NA,NA
57891,171448,Karenbeth Garvin Zacharias,Karenbeth,Garvin,Zacharias,NA,NA
57892,171449,Alan M. Zachary,Alan,M.,Zachary,NA,NA
57893,171450,Bruce I. Zachary,Bruce,I.,Zachary,NA,NA
57894,171451,Lizabeth Zack,Lizabeth,NA,Zack,NA,NA
57895,171452,Stephen J. Zack,Stephen,J.,Zack,NA,NA
57896,171453,Donald V. Zagardo,Donald,V.,Zagardo,NA,NA
57897,171454,Edgar Zaharia,Edgar,NA,Zaharia,NA,NA
57898,171455,Peter Zahendra,Peter,NA,Zahendra,NA,NA
57899,171456,William F. Zahner,William,F.,Zahner,NA,NA
57900,171457,Keith Zahniser,Keith,NA,Zahniser,NA,NA
57901,171458,Tomas Zahora,Tomas,NA,Zahora,NA,NA
57902,171459,Abdulla S. Zaid,Abdulla,S.,Zaid,NA,NA
57903,171460,Rhona Zaid,Rhona,NA,Zaid,NA,NA
57904,171461,Sarah M. Zaides,Sarah,M.,Zaides,NA,NA
57905,171462,Noor Zaidi,Noor,NA,Zaidi,NA,NA
57906,171463,Barrie Zais,Barrie,NA,Zais,NA,NA
57907,171464,Hafiz Zakariya,Hafiz,NA,Zakariya,NA,NA
57908,171466,Louis J. Zake,Louis,J.,Zake,NA,NA
57909,171467,Mohsen Zakeri,Mohsen,NA,Zakeri,NA,NA
57910,171469,Mehale Zalampas,Mehale,NA,Zalampas,NA,NA
57911,171470,Mark Zaltman,Mark,NA,Zaltman,NA,NA
57912,171472,Ashley Zampogna-Krug,Ashley,NA,Zampogna-Krug,NA,NA
57913,171473,Jeffrey Zane,Jeffrey,NA,Zane,NA,NA
57914,171474,Martin N. Zanger,Martin,N.,Zanger,NA,NA
57915,171475,Carl H. E. Zangerl,Carl,H. E.,Zangerl,NA,NA
57916,171477,Gaston Antonio Zapata-Velasco,Gaston,Antonio,Zapata-Velasco,NA,NA
57917,171478,Jan Zaprudnik,Jan,NA,Zaprudnik,NA,NA
57918,171479,Robert David Zaretsky,Robert,David,Zaretsky,NA,NA
57919,171480,Lawrence Zaroff,Lawrence,NA,Zaroff,NA,NA
57920,171481,Claire A. Zarur,Claire,A.,Zarur,NA,NA
57921,171482,John Irvine Zarwan,John,Irvine,Zarwan,NA,NA
57922,171483,James J. Zatko,James,J.,Zatko,NA,NA
57923,171484,Polly Zavadivker,Polly,NA,Zavadivker,NA,NA
57924,171485,Howard S. Zavin,Howard,S.,Zavin,NA,NA
57925,171486,Mahmud Yusuf Zayid,Mahmud,Yusuf,Zayid,NA,NA
57926,171487,Mohammed A. Zayyan,Mohammed,A.,Zayyan,NA,NA
57927,171488,Olha Zazulya,Olha,NA,Zazulya,NA,NA
57928,171489,Paul J. Zbiek,Paul,J.,Zbiek,NA,NA
57929,171490,Jelica Zdero,Jelica,NA,Zdero,NA,NA
57930,171491,Sydney H. Zebel,Sydney,H.,Zebel,NA,NA
57931,171492,Shirley Zebroski,Shirley,NA,Zebroski,NA,NA
57932,171493,Robert E. Zegger,Robert,E.,Zegger,NA,NA
57933,171494,R. D. Zehnder,R. D.,NA,Zehnder,NA,NA
57934,171495,Howard J. Zehr Jr.,Howard,J.,Zehr,Jr.,NA
57935,171496,Arfa S. Zehra,Arfa,S.,Zehra,NA,NA
57936,171497,Maria Zehren,Maria,NA,Zehren,NA,NA
57937,171498,Paul G. Zeigler II,Paul,G.,Zeigler,II,NA
57938,171499,Robert E. Zeigler,Robert,E.,Zeigler,NA,NA
57939,171500,Michael W. Zeik,Michael,W.,Zeik,NA,NA
57940,171503,William N. Zeisel Jr.,William,N.,Zeisel,Jr.,NA
57941,171504,Glen Zeitzer,Glen,NA,Zeitzer,NA,NA
57942,171505,Charles L. Zelden,Charles,L.,Zelden,NA,NA
57943,171506,Bernard Zelechow,Bernard,NA,Zelechow,NA,NA
57944,171507,Yan Zelener,Yan,NA,Zelener,NA,NA
57945,171508,Elizabeth Zelensky,Elizabeth,NA,Zelensky,NA,NA
57946,171509,Michele Zelinsky-Hanson,Michele,NA,Zelinsky-Hanson,NA,NA
57947,171510,Carl John Zell,Carl John,NA,Zell,NA,NA
57948,171511,Leah J. Zell,Leah,J.,Zell,NA,NA
57949,171512,Michael L. Zell,Michael,L.,Zell,NA,NA
57950,171513,Quentin L. Zell,Quentin,L.,Zell,NA,NA
57951,171514,Diane Leinwand Zeller,Diane,Leinwand,Zeller,NA,NA
57952,171515,John T. Zeller,John,T.,Zeller,NA,NA
57953,171516,Joseph Zeller,Joseph,NA,Zeller,NA,NA
57954,171518,Mark D. Zellmer,Mark,D.,Zellmer,NA,NA
57955,171519,Stacey R. Zembrzycki,Stacey,R.,Zembrzycki,NA,NA
57956,171520,Jeffrey Zemler,Jeffrey,NA,Zemler,NA,NA
57957,171521,Robert Zemsky,Robert,NA,Zemsky,NA,NA
57958,171522,Robin Zenger,Robin,NA,Zenger,NA,NA
57959,171523,Nancy L. Zens,Nancy,L.,Zens,NA,NA
57960,171524,Matthew D. Zepelin,Matthew,D.,Zepelin,NA,NA
57961,171525,Ayse Zeren-Enis,Ayse,NA,Zeren-Enis,NA,NA
57962,171526,Jack Peter Zetterberg,Jack,Peter,Zetterberg,NA,NA
57963,171527,John F. Zeugner,John,F.,Zeugner,NA,NA
57964,171528,Huasha Zhang,Huasha,NA,Zhang,NA,NA
57965,171529,Jie Zhang,Jie,NA,Zhang,NA,NA
57966,171530,Lei Zhang,Lei,NA,Zhang,NA,NA
57967,171531,Xiaoming Zhang,Xiaoming,NA,Zhang,NA,NA
57968,171532,Yimin Zhang,Yimin,NA,Zhang,NA,NA
57969,171533,Ying Zhang,Ying,NA,Zhang,NA,NA
57970,171534,Zhizhong Zhang,Zhizhong,NA,Zhang,NA,NA
57971,171535,Hai Zhao,Hai,NA,Zhao,NA,NA
57972,171537,Yifeng Zhao,Yifeng,NA,Zhao,NA,NA
57973,171538,Shiling Zhao McQuaide,Shiling,NA,Zhao McQuaide,NA,NA
57974,171539,Guoqiang Zheng,Guoqiang,NA,Zheng,NA,NA
57975,171540,Liren Zheng,Liren,NA,Zheng,NA,NA
57976,171541,Baodi Zhou,Baodi,NA,Zhou,NA,NA
57977,171542,Hong Zhou,Hong,NA,Zhou,NA,NA
57978,171544,Nan Zhou,Nan,NA,Zhou,NA,NA
57979,171545,Qi Ren Zhou,Qi Ren,NA,Zhou,NA,NA
57980,171546,Wanyao Zhou,Wanyao,NA,Zhou,NA,NA
57981,171547,Zahao Zhou,Zahao,NA,Zhou,NA,NA
57982,171548,Marlon Zhu,Marlon,NA,Zhu,NA,NA
57983,171549,Xiaoyuan Zhu,Xiaoyuan,NA,Zhu,NA,NA
57984,171550,Yuelin Zhu,Yuelin,NA,Zhu,NA,NA
57985,171551,Susan L. Ziadeh,Susan,L.,Ziadeh,NA,NA
57986,171552,Benjamin Zibit,Benjamin,NA,Zibit,NA,NA
57987,171553,Robert E. Ziebarth,Robert,E.,Ziebarth,NA,NA
57988,171554,Richard W. Ziebarth,Richard,W.,Ziebarth,NA,NA
57989,171555,Donald J. Ziegler,Donald,J.,Ziegler,NA,NA
57990,171556,John A. Ziegler,John,A.,Ziegler,NA,NA
57991,171557,Martha M. Ziegler,Martha,M.,Ziegler,NA,NA
57992,171558,Norman P. Ziegler,Norman,P.,Ziegler,NA,NA
57993,171559,Paul Robert Ziegler,Paul,Robert,Ziegler,NA,NA
57994,171560,Christina Ziegler-McPherson,Christina,NA,Ziegler-McPherson,NA,NA
57995,171561,Caroline Frieda Ziemke,Caroline,Frieda,Ziemke,NA,NA
57996,171562,Lawrence E. Ziewacz,Lawrence,E.,Ziewacz,NA,NA
57997,171563,William Ch. Ziezulewicz,William,Ch.,Ziezulewicz,NA,NA
57998,171564,Benigna Zimba,Benigna,NA,Zimba,NA,NA
57999,171565,Anne Y. Zimmer,Anne,Y.,Zimmer,NA,NA
58000,171566,Donald T. Zimmer,Donald,T.,Zimmer,NA,NA
58001,171567,Louis B. Zimmer,Louis,B.,Zimmer,NA,NA
58002,171568,Arthur F. Zimmerman,Arthur,F.,Zimmerman,NA,NA
58003,171569,Daniel William Zimmerman,Daniel,William,Zimmerman,NA,NA
58004,171570,H. Jane Zimmerman,H. Jane,NA,Zimmerman,NA,NA
58005,171571,James A. Zimmerman,James,A.,Zimmerman,NA,NA
58006,171572,Joan G. Zimmerman,Joan,G.,Zimmerman,NA,NA
58007,171573,John David Zimmerman,John,David,Zimmerman,NA,NA
58008,171574,Jules S. Zimmerman,Jules,S.,Zimmerman,NA,NA
58009,171575,Matthew A. Zimmerman,Matthew,A.,Zimmerman,NA,NA
58010,171576,Norman A. Zimmerman,Norman,A.,Zimmerman,NA,NA
58011,171577,Phyllis A. Zimmerman,Phyllis,A.,Zimmerman,NA,NA
58012,171578,William F. Zimmerman,William,F.,Zimmerman,NA,NA
58013,171579,John Herbert Zimmermann,John,Herbert,Zimmermann,NA,NA
58014,171580,Richard Zionts,Richard,NA,Zionts,NA,NA
58015,171581,Terra Diane Ziporyn,Terra,Diane,Ziporyn,NA,NA
58016,171582,Apostolos D. Ziros,Apostolos,D.,Ziros,NA,NA
58017,171583,James B. Zischke,James,B.,Zischke,NA,NA
58018,171584,Martha Andes Ziskind,Martha,Andes,Ziskind,NA,NA
58019,171585,Erik Zissu,Erik,NA,Zissu,NA,NA
58020,171586,Anthony Zito,Anthony,NA,Zito,NA,NA
58021,171587,Edward Zivich,Edward,NA,Zivich,NA,NA
58022,171588,Dragoljub R. Zivojinovic,Dragoljub,R.,Zivojinovic,NA,NA
58023,171589,Marc D. Zlotnik,Marc,D.,Zlotnik,NA,NA
58024,171590,Arie S. Zmora,Arie,S.,Zmora,NA,NA
58025,171591,Nurith Zmora,Nurith,NA,Zmora,NA,NA
58026,171592,Kil Young Zo,Kil,Young,Zo,NA,NA
58027,171594,Samir M. Zoghby,Samir,M.,Zoghby,NA,NA
58028,171595,Fabio Zoia,Fabio,NA,Zoia,NA,NA
58029,171596,Herbert Marshall Zolot,Herbert,Marshall,Zolot,NA,NA
58030,171597,Yves-François Zoltvany,Yves-François,NA,Zoltvany,NA,NA
58031,171598,Leslie Meyers Zomalt,Leslie,Meyers,Zomalt,NA,NA
58032,171599,Kenneth Zontek,Kenneth,NA,Zontek,NA,NA
58033,171600,Jonathan Zorach,Jonathan,NA,Zorach,NA,NA
58034,171601,S. Akile Zorlu-Durukan,S. Akile,NA,Zorlu-Durukan,NA,NA
58035,171602,Jonathan M. Zorn,Jonathan,M.,Zorn,NA,NA
58036,171603,Abdel-Jawed Zouari,Abdel-Jawed,NA,Zouari,NA,NA
58037,171604,Amy L. Edwards Zroka,Amy,L. Edwards,Zroka,NA,NA
58038,171605,Ryan E. Zroka,Ryan,E.,Zroka,NA,NA
58039,171606,Silvia T. Zsoldos,Silvia,T.,Zsoldos,NA,NA
58040,171607,Maria Angelica Zubaran,Maria,Angelica,Zubaran,NA,NA
58041,171608,Frederick R. Zuber,Frederick,R.,Zuber,NA,NA
58042,171609,Charles N. Zucker,Charles,N.,Zucker,NA,NA
58043,171610,Norman L. Zucker,Norman,L.,Zucker,NA,NA
58044,171611,Arnold Zuckerman,Arnold,NA,Zuckerman,NA,NA
58045,171612,Arthur J. Zuckerman,Arthur,J.,Zuckerman,NA,NA
58046,171613,B. Michael Zuckerman,B. Michael,NA,Zuckerman,NA,NA
58047,171614,Charles A. Zuckerman,Charles,A.,Zuckerman,NA,NA
58048,171615,Elliott Zuckerman,Elliott,NA,Zuckerman,NA,NA
58049,171617,Joyce M. Zuckerman,Joyce,M.,Zuckerman,NA,NA
58050,171618,Roger Zuercher,Roger,NA,Zuercher,NA,NA
58051,171619,Marta Sue Zulauf,Marta,Sue,Zulauf,NA,NA
58052,171620,Rosalina Rios Zúñiga,Rosalina,Rios,Zúñiga,NA,NA
58053,171621,Anna Zuschlag,Anna,NA,Zuschlag,NA,NA
58054,171622,Jeffrey Zvengrowski,Jeffrey,NA,Zvengrowski,NA,NA
58055,171623,Leslie Jeffrey Zweigman,Leslie,Jeffrey,Zweigman,NA,NA
58056,171624,Craig Zwerling,Craig,NA,Zwerling,NA,NA
58057,171625,Andrew Zwilling,Andrew,NA,Zwilling,NA,NA
58058,171626,Timothy Ashley Zwink,Timothy,Ashley,Zwink,NA,NA
58059,171627,David Zylberberg,David,NA,Zylberberg,NA,NA
58060,171651,John L. Mercer,John,L.,Mercer,NA,NA
58061,171654,Robert W. Sidwell,Robert,W.,Sidwell,NA,NA
58062,171655,William F. Andrews,William,F.,Andrews,NA,NA
58063,171663,Nancy van Styvendale,Nancy,NA,van Styvendale,NA,NA
58064,171672,J. Osciel Salazar,J. Osciel,NA,Salazar,NA,NA
58065,171678,Mehmet Volkan Kasikci,Mehmet,Volkan,Kasikci,NA,NA
58066,171679,Mansour al-Sharidah,Mansour,NA,al-Sharidah,NA,NA
58067,171680,Alexander Marino,Alexander,NA,Marino,NA,NA
58068,171682,Arley Ward,Arley,NA,Ward,NA,NA
58069,171683,Matthew Delvaux,Matthew,NA,Delvaux,NA,NA
58070,171686,Michael McLean,Michael,NA,McLean,NA,NA
58071,171693,Morgan Rocks,Morgan,NA,Rocks,NA,NA
58072,171699,Simon Bayani,Simon,NA,Bayani,NA,NA
58073,171701,Mathew Ruguwa,Mathew,NA,Ruguwa,NA,NA
58074,171704,Munther al-Sabbagh,Munther,NA,al-Sabbagh,NA,NA
58075,171705,Tsang Wing Ma,Tsang Wing,NA,Ma,NA,NA
58076,171706,Sandy Barron,Sandy,NA,Barron,NA,NA
58077,171707,Breanna Lester,Breanna,NA,Lester,NA,NA
58078,171709,Ann Walton,Ann,NA,Walton,NA,NA
58079,171723,Emily Webster,Emily,NA,Webster,NA,NA
58080,171729,Eric Fillion,Eric,NA,Fillion,NA,NA
58081,171731,Jacob A. Flaws,Jacob,A.,Flaws,NA,NA
58082,171735,Gili Vidan,Gili,NA,Vidan,NA,NA
58083,171745,David Valladares,David,NA,Valladares,NA,NA
58084,171748,Donelle Boose,Donelle,NA,Boose,NA,NA
58085,171753,Katherine Kitterman,Katherine,NA,Kitterman,NA,NA
58086,171758,Aurelia M. Aubert,Aurelia,M.,Aubert,NA,NA
58087,171761,Joseph B. Walzer,Joseph,B.,Walzer,NA,NA
58088,171763,Anthony J. Donaldson Jr.,Anthony,J.,Donaldson,Jr.,NA
58089,171765,J. Lucien D. Houle,J. Lucien,D.,Houle,NA,NA
58090,171769,Nathan Seeley,Nathan,NA,Seeley,NA,NA
58091,171771,Elizabeth Kuhl,Elizabeth,NA,Kuhl,NA,NA
58092,171773,James Smith,James,NA,Smith,NA,NA
58093,171775,Daniel Curry,Daniel,NA,Curry,NA,NA
58094,171777,Beth Garcia,Beth,NA,Garcia,NA,NA
58095,171783,John Rodriguez,John,NA,Rodriguez,NA,NA
58096,171784,Benjamin M. Schneider,Benjamin,M.,Schneider,NA,NA
58097,171785,Stephanie Seal,Stephanie,NA,Seal,NA,NA
58098,171792,Davide Giuseppe Colasanto,Davide,Giuseppe,Colasanto,NA,NA
58099,171800,Ky N. Woltering,Ky,N.,Woltering,NA,NA
58100,171802,Ella Antell,Ella,NA,Antell,NA,NA
58101,171804,Yan Liu,Yan,NA,Liu,NA,NA
58102,171822,Paul Schmelzing,Paul,NA,Schmelzing,NA,NA
58103,171826,Fred-Alan Williams,Fred-Alan,NA,Williams,NA,NA
58104,171828,Alex Crawley,Alex,NA,Crawley,NA,NA
58105,171831,David Hill,David,NA,Hill,NA,NA
58106,171832,Robert Jameson,Robert,NA,Jameson,NA,NA
58107,171833,Alex Mizumoto-Gitter,Alex,NA,Mizumoto-Gitter,NA,NA
58108,171834,Ashley Neale,Ashley,NA,Neale,NA,NA
58109,171838,Aaron Pride,Aaron,NA,Pride,NA,NA
58110,171839,Sarina Corinne Kuersteiner,Sarina,Corinne,Kuersteiner,NA,NA
58111,171840,Troy Harman,Troy,NA,Harman,NA,NA
58112,171844,Joshua Wachuta,Joshua,NA,Wachuta,NA,NA
58113,171848,Jenna Febrizio,Jenna,NA,Febrizio,NA,NA
58114,171851,Michael E. Jirik,Michael,E.,Jirik,NA,NA
58115,171852,Sarah Lavallee,Sarah,NA,Lavallee,NA,NA
58116,171856,Omri Bassewitch Frenkel,Omri,NA,Bassewitch Frenkel,NA,NA
58117,171857,Benjamin Dangl,Benjamin,NA,Dangl,NA,NA
58118,171858,Max Hamon,Max,NA,Hamon,NA,NA
58119,171859,Isabel Harvey,Isabel,NA,Harvey,NA,NA
58120,171860,Rebecca Robinson,Rebecca,NA,Robinson,NA,NA
58121,171861,J. Luke Ryder,J. Luke,NA,Ryder,NA,NA
58122,171862,Raminder Saini,Raminder,NA,Saini,NA,NA
58123,171868,Stephan Robert Pigeon,Stephan,Robert,Pigeon,NA,NA
58124,171869,Daniel Shultz,Daniel,NA,Shultz,NA,NA
58125,171870,Tyler Yank,Tyler,NA,Yank,NA,NA
58126,171871,Qian Zhang,Qian,NA,Zhang,NA,NA
58127,171872,Anna Bennett,Anna,NA,Bennett,NA,NA
58128,171873,John Baeten,John,NA,Baeten,NA,NA
58129,171874,Fred Sutherland,Fred,NA,Sutherland,NA,NA
58130,171875,Katherine Blank,Katherine,NA,Blank,NA,NA
58131,171882,Tom Robinson,Tom,NA,Robinson,NA,NA
58132,171883,Laura E. Smith,Laura,E.,Smith,NA,NA
58133,171885,Boyd Harris,Boyd,NA,Harris,NA,NA
58134,171887,Barbara Hensley Shepard,Barbara,Hensley,Shepard,NA,NA
58135,171892,Danielle N. Griego,Danielle,N.,Griego,NA,NA
58136,171897,Richard Fadok,Richard,NA,Fadok,NA,NA
58137,171899,Jia Hui Lee,Jia Hui,NA,Lee,NA,NA
58138,171900,Peter Oviatt,Peter,NA,Oviatt,NA,NA
58139,171901,Luísa Reis Castro,Luísa,NA,Reis Castro,NA,NA
58140,171902,Beth Semel,Beth,NA,Semel,NA,NA
58141,171913,Saleem Khan,Saleem,NA,Khan,NA,NA
58142,171916,Andrew Larson,Andrew,NA,Larson,NA,NA
58143,171918,Danielle Skjelver,Danielle,NA,Skjelver,NA,NA
58144,171927,Terrance Furgerson,Terrance,NA,Furgerson,NA,NA
58145,171928,Jared Ingram,Jared,NA,Ingram,NA,NA
58146,171929,Allie Kelley,Allie,NA,Kelley,NA,NA
58147,171931,Tiffany Smith Chamberlain,Tiffany,NA,Smith Chamberlain,NA,NA
58148,171934,Michael Stout,Michael,NA,Stout,NA,NA
58149,171936,Luke Truxal,Luke,NA,Truxal,NA,NA
58150,171937,Karen Wisely,Karen,NA,Wisely,NA,NA
58151,171939,Christopher Redgraves,Christopher,NA,Redgraves,NA,NA
58152,171940,Peter C. Martinez,Peter,C.,Martinez,NA,NA
58153,171941,David R. Smith,David,R.,Smith,NA,NA
58154,171945,Ion Mihailescu,Ion,NA,Mihailescu,NA,NA
58155,171947,Nathan K. Finney,Nathan,K.,Finney,NA,NA
58156,171960,Ashley Foster,Ashley,NA,Foster,NA,NA
58157,171973,Zeinab Azarbadegan,Zeinab,NA,Azarbadegan,NA,NA
58158,171974,Roy Bar Sadeh,Roy,NA,Bar Sadeh,NA,NA
58159,171975,Joshua Donovan,Joshua,NA,Donovan,NA,NA
58160,171976,Aaron Glasserman,Aaron,NA,Glasserman,NA,NA
58161,171977,Dotan Halevy,Dotan,NA,Halevy,NA,NA
58162,171979,Christopher Wayne Jones,Christopher,Wayne,Jones,NA,NA
58163,171981,Jordan R. Katz,Jordan,R.,Katz,NA,NA
58164,171986,Adam C. Matthews,Adam,C.,Matthews,NA,NA
58165,171987,Tamar Menashe,Tamar,NA,Menashe,NA,NA
58166,171988,Nicholas Jan Thomas Mulder,Nicholas,Jan Thomas,Mulder,NA,NA
58167,171989,Sayantani Mukherjee,Sayantani,NA,Mukherjee,NA,NA
58168,171991,Joshua S. Schwartz,Joshua,S.,Schwartz,NA,NA
58169,171992,Peter Slezkine,Peter,NA,Slezkine,NA,NA
58170,171993,Noelle Turtur,Noelle,NA,Turtur,NA,NA
58171,171999,John M. Corpolongo,John,M.,Corpolongo,NA,NA
58172,172002,Jesse Weinberg,Jesse,NA,Weinberg,NA,NA
58173,172003,James M. Burnes,James,M.,Burnes,NA,NA
58174,172004,Younes Mahdavi,Younes,NA,Mahdavi,NA,NA
58175,172005,Brent Purkaple,Brent,NA,Purkaple,NA,NA
58176,172009,Johnathan White,Johnathan,NA,White,NA,NA
58177,172010,Amal Cavender,Amal,NA,Cavender,NA,NA
58178,172016,Laura Jambon,Laura,NA,Jambon,NA,NA
58179,172020,Paul Sampson,Paul,NA,Sampson,NA,NA
58180,172024,Derek Lee Nelson,Derek,Lee,Nelson,NA,NA
58181,172032,Lu Li,Lu,NA,Li,NA,NA
58182,172040,Gina Bennett,Gina,NA,Bennett,NA,NA
58183,172041,Austin Loignon,Austin,NA,Loignon,NA,NA
58184,172042,Christopher Malmberg,Christopher,NA,Malmberg,NA,NA
58185,172043,Stephanie Sulik,Stephanie,NA,Sulik,NA,NA
58186,172044,Jonathan Engel,Jonathan,NA,Engel,NA,NA
58187,172046,Kevin Guay,Kevin,NA,Guay,NA,NA
58188,172070,Vivian Sin Mei Yan,Vivian,Sin Mei,Yan,NA,NA
58189,172071,Mohammed Allehbi,Mohammed,NA,Allehbi,NA,NA
58190,172072,Patrick Anthony,Patrick,NA,Anthony,NA,NA
58191,172073,Jorge Delgadillo Núñez,Jorge,NA,Delgadillo Núñez,NA,NA
58192,172074,Sarah Holliday,Sarah,NA,Holliday,NA,NA
58193,172075,Justin Hubbard,Justin,NA,Hubbard,NA,NA
58194,172077,Tiago Maranhao,Tiago,NA,Maranhao,NA,NA
58195,172081,Danielle Stubbe,Danielle,NA,Stubbe,NA,NA
58196,172088,Nicholas Martin,Nicholas,NA,Martin,NA,NA
58197,172091,Waseem-Ahmed Bin-Kasim,Waseem-Ahmed,NA,Bin-Kasim,NA,NA
58198,172092,Kevin Nichols,Kevin,NA,Nichols,NA,NA
58199,172094,Catherine Ferrari,Catherine,NA,Ferrari,NA,NA
58200,172095,Gift Kayira,Gift,NA,Kayira,NA,NA
58201,172099,Travis Weisse,Travis,NA,Weisse,NA,NA
58202,172100,Katherine Maureen Margaret Crooks,Katherine,Maureen Margaret,Crooks,NA,NA
58203,172107,Emma F. Park,Emma,F.,Park,NA,NA
58204,172108,Alyssa Reiman,Alyssa,NA,Reiman,NA,NA
58205,172111,Jonny Bunning,Jonny,NA,Bunning,NA,NA
58206,172116,Liana DeMarco,Liana,NA,DeMarco,NA,NA
58207,172120,Amanda Joyce Hall,Amanda Joyce,NA,Hall,NA,NA
58208,172127,Carol Ruth Berkin,Carol,Ruth,Berkin,NA,NA
58209,172131,Emmanuel Lachaud,Emmanuel,NA,Lachaud,NA,NA
58210,172132,Keri Lambert,Keri,NA,Lambert,NA,NA
58211,172134,Kathleen McCrudden,Kathleen,NA,McCrudden,NA,NA
58212,172135,Joshua Mentanko,Joshua,NA,Mentanko,NA,NA
58213,172140,Emily Snyder,Emily,NA,Snyder,NA,NA
58214,172144,Catherine Treesh,Catherine,NA,Treesh,NA,NA
58215,172146,Laurel Waycott,Laurel,NA,Waycott,NA,NA
58216,172154,Lacy Spotswood Ferrell,Lacy,Spotswood,Ferrell,NA,NA
58217,172159,Benjamin E. Davison,Benjamin,E.,Davison,NA,NA
58218,172161,Michele M. Brewster,Michele,M.,Brewster,NA,NA
58219,172168,Etienne Germaine,Etienne,NA,Germaine,NA,NA
58220,172179,Carolyn D. Taratko,Carolyn,D.,Taratko,NA,NA
58221,172180,Golsheed Bagheri,Golsheed,NA,Bagheri,NA,NA
58222,172184,Charlotte Sanger Hull,Charlotte,Sanger,Hull,NA,NA
58223,172194,Matthew McDonald,Matthew,NA,McDonald,NA,NA
58224,172197,John Paul Paniagua,John,Paul,Paniagua,NA,NA
58225,172200,Hollis Shaul,Hollis,NA,Shaul,NA,NA
58226,172204,William Whitham,William,NA,Whitham,NA,NA
58227,172206,Meredith Denning,Meredith,NA,Denning,NA,NA
58228,172207,Lady Jane Acquah,Lady Jane,NA,Acquah,NA,NA
58229,172208,Mardin Ahmad Aminpour,Mardin,Ahmad,Aminpour,NA,NA
58230,172212,Samuel T. Ritchie,Samuel,T.,Ritchie,NA,NA
58231,172215,Gerardo Rios,Gerardo,NA,Rios,NA,NA
58232,172216,Catherine Hull,Catherine,NA,Hull,NA,NA
58233,172217,John Maurer,John,NA,Maurer,NA,NA
58234,172219,Stephanie Taylor,Stephanie,NA,Taylor,NA,NA
58235,172224,Emma E. Cudahy,Emma,E.,Cudahy,NA,NA
58236,172227,Tony Demchak,Tony,NA,Demchak,NA,NA
58237,172240,John Alekna,John,NA,Alekna,NA,NA
58238,172242,Robert F. Smith,Robert,F.,Smith,NA,NA
58239,172251,Jeff Schuhrke,Jeff,NA,Schuhrke,NA,NA
58240,172264,Lucia Staiano-Daniels,Lucia,NA,Staiano-Daniels,NA,NA
58241,172265,Joshua C. Rahtz,Joshua,C.,Rahtz,NA,NA
58242,172266,Christopher B. Silver,Christopher,B.,Silver,NA,NA
58243,172267,Linda Civitello,Linda,NA,Civitello,NA,NA
58244,172268,Natalie Sherwan,Natalie,NA,Sherwan,NA,NA
58245,172269,Mark Lee Smith,Mark,Lee,Smith,NA,NA
58246,172270,Hsiao-Chun Wu,Hsiao-Chun,NA,Wu,NA,NA
58247,172271,Emi Joanne Foulk,Emi,Joanne,Foulk,NA,NA
58248,172272,Daniel W. Franken,Daniel,W.,Franken,NA,NA
58249,172273,Devon Van Dyne,Devon,NA,Van Dyne,NA,NA
58250,172274,Morgan M. S. Guzman,Morgan,M. S.,Guzman,NA,NA
58251,172275,Carlos Armando Hernandez,Carlos,Armando,Hernandez,NA,NA
58252,172278,Caroline Grego,Caroline,NA,Grego,NA,NA
58253,172287,Kamran Bashir,Kamran,NA,Bashir,NA,NA
58254,172289,Roberto Hegwood,Roberto,NA,Hegwood,NA,NA
58255,172290,Ricardo Howell,Ricardo,NA,Howell,NA,NA
58256,172292,Paraska Tolan Szkilnik,Paraska,NA,Tolan Szkilnik,NA,NA
58257,172296,Sophie Abdela,Sophie,NA,Abdela,NA,NA
58258,172297,Isabelle Bouchard,Isabelle,NA,Bouchard,NA,NA
58259,172298,Dominic Dagenais,Dominic,NA,Dagenais,NA,NA
58260,172299,Etienne De Sève,Etienne,NA,De Sève,NA,NA
58261,172300,Moustafa Said Zayed,Moustafa,Said,Zayed,NA,NA
58262,172301,Simon Dagenais,Simon,NA,Dagenais,NA,NA
58263,172302,Martin Messika,Martin,NA,Messika,NA,NA
58264,172303,Alain Couillard,Alain,NA,Couillard,NA,NA
58265,172304,Mathieu Noël,Mathieu,NA,Noël,NA,NA
58266,172305,Matthew Wallace,Matthew,NA,Wallace,NA,NA
58267,172306,Joanne Chagnon,Joanne,NA,Chagnon,NA,NA
