id,aha_scholar_id,name,name_first,name_middle,name_last,name_suffix,orcid
43932,156481,Jorge Jimenez,Jorge,,Jimenez,,
43933,156482,Judith M. Jiménez,Judith,M.,Jiménez,,
43934,156483,Valeria P. Jiménez,Valeria,P.,Jiménez,,
43935,156484,Ellin Jimmerson,Ellin,,Jimmerson,,
43936,156485,Dongzheng Jin,Dongzheng,,Jin,,
43937,156486,Hui-Han Jin,Hui-Han,,Jin,,
43938,156487,Alexandru Nicolae Jinga,Alexandru Nicolae,,Jinga,,
43939,156488,Keisuke Jinno,Keisuke,,Jinno,,
43940,156490,Milen Jissov,Milen,,Jissov,,
43941,156492,Joachim George Joachim,Joachim,George,Joachim,,
43942,156493,Nelson Kim Joannette,Nelson,Kim,Joannette,,
43943,156494,Dorothy Jane Joba,Dorothy,Jane,Joba,,
43944,156495,Rafaela Jobbitt,Rafaela,,Jobbitt,,
43945,156496,Ann Allen Jobling,Ann,Allen,Jobling,,
43946,156497,David A. Joens,David,A.,Joens,,
43947,156498,Ellis Joffe,Ellis,,Joffe,,
43948,156499,Muriel Joffe,Muriel,,Joffe,,
43949,156500,Rolf T. Johannesen,Rolf,T.,Johannesen,,
43950,156501,Stanley K. Johannesen,Stanley,K.,Johannesen,,
43951,156502,Randy M. Johannessen,Randy,M.,Johannessen,,
43952,156503,Sylvi Helene Johansen,Sylvi,Helene,Johansen,,
43953,156504,M. Jane Harris Johansson,M. Jane,Harris,Johansson,,
43954,156505,Sheila Ryan Johansson,Sheila,Ryan,Johansson,,
43955,156506,Arthur W. John,Arthur,W.,John,,
43956,156507,Douglas John,Douglas,,John,,
43957,156508,Heather John,Heather,,John,,
43958,156509,Peter C. John,Peter,C.,John,,
43959,156510,Anna Johns,Anna,,Johns,,
43960,156511,David Johns,David,,Johns,,
43961,156512,Thomas C. Johnsen,Thomas,C.,Johnsen,,
43962,156513,William Johnsen,William,,Johnsen,,
43963,156514,Alandus Cordelle Johnson,Alandus,Cordelle,Johnson,,
43964,156515,Alexander L. P. Johnson,Alexander,L. P.,Johnson,,
43965,156516,Allen Johnson,Allen,,Johnson,,
43966,156517,Allen Mctavish Johnson,Allen,Mctavish,Johnson,,
43967,156518,Allen S. Johnson,Allen,S.,Johnson,,
43968,156519,Amy Johnson,Amy,,Johnson,,
43969,156520,Ida Amanda Johnson,Ida,Amanda,Johnson,,
43970,156521,Andrew J. Johnson III,Andrew,J.,Johnson,III,
43971,156522,Ann Kathleen Johnson,Ann,Kathleen,Johnson,,
43972,156523,Ann L. H. Johnson,Ann,L. H.,Johnson,,
43973,156524,Ann Middlemas Johnson,Ann,Middlemas,Johnson,,
43974,156525,Arnold K. Johnson,Arnold,K.,Johnson,,
43975,156526,Arthur L. Johnson,Arthur,L.,Johnson,,
43976,156527,Barbara Johnson,Barbara,,Johnson,,
43977,156528,Barry N. Johnson,Barry,N.,Johnson,,
43978,156529,Ben Franklin Johnson,Ben,Franklin,Johnson,,
43979,156530,C. Derek Johnson,C. Derek,,Johnson,,
43980,156531,Cecil Johnson,Cecil,,Johnson,,
43981,156532,Cecilia Johnson,Cecilia,,Johnson,,
43982,156533,Charles Johnson Jr.,Charles,,Johnson,Jr.,
43983,156534,Charles A. Johnson,Charles,A.,Johnson,,
43984,156535,Charles W. Johnson,Charles,W.,Johnson,,
43985,156537,Christopher Johnson,Christopher,,Johnson,,
43986,156539,Clark V. Johnson,Clark,V.,Johnson,,
43987,156540,Dale L. Johnson,Dale,L.,Johnson,,
43988,156541,David E. Johnson,David,E.,Johnson,,
43989,156543,David Wesley Johnson,David,Wesley,Johnson,,
43990,156544,Denis G. Johnson,Denis,G.,Johnson,,
43991,156545,Derek E. Johnson,Derek,E.,Johnson,,
43992,156546,Diane Johnson,Diane,,Johnson,,
43993,156547,Donald Johnson,Donald,,Johnson,,
43994,156548,Donald D. Johnson,Donald,D.,Johnson,,
43995,156549,Donald E. Johnson,Donald,E.,Johnson,,
43996,156551,Dorothy E. Johnson,Dorothy,E.,Johnson,,
43997,156552,Douglas Johnson,Douglas,,Johnson,,
43998,156553,Douglas Johnson,Douglas,,Johnson,,
43999,156554,Dudley S. Johnson,Dudley,S.,Johnson,,
44000,156555,Edgar Hutchinson Johnson,Edgar,Hutchinson,Johnson,,
44001,156556,Elizabeth Johnson,Elizabeth,,Johnson,,
44002,156557,Ellen K. Johnson,Ellen,K.,Johnson,,
44003,156558,Elliott L. Johnson,Elliott,L.,Johnson,,
44004,156559,Ellis A. Johnson,Ellis,A.,Johnson,,
44005,156560,Elmer D. Johnson,Elmer,D.,Johnson,,
44006,156562,Frank Johnson,Frank,,Johnson,,
44007,156563,Galen Johnson,Galen,,Johnson,,
44008,156564,George Lloyd Johnson Jr.,George,Lloyd,Johnson,Jr.,
44009,156565,Glen Johnson,Glen,,Johnson,,
44010,156566,Gregory A. Johnson,Gregory,A.,Johnson,,
44011,156567,Gustav Elwood Johnson,Gustav,Elwood,Johnson,,
44012,156568,H. Clark Johnson,H. Clark,,Johnson,,
44013,156569,H. Thomas Johnson,H. Thomas,,Johnson,,
44014,156570,Harry Prescott Johnson,Harry,Prescott,Johnson,,
44015,156571,Helene Vivan Johnson,Helene,Vivan,Johnson,,
44016,156572,Howard Palmer Johnson,Howard,Palmer,Johnson,,
44017,156573,Hubert C. Johnson,Hubert,C.,Johnson,,
44018,156574,Ian Johnson,Ian,,Johnson,,
44019,156575,James Clay Johnson,James,Clay,Johnson,,
44020,156576,James Guyton Johnson,James,Guyton,Johnson,,
44021,156577,James G. Johnson,James,G.,Johnson,,
44022,156578,James M. Johnson,James,M.,Johnson,,
44023,156579,James P. Johnson,James,P.,Johnson,,
44024,156580,James P. Johnson,James,P.,Johnson,,
44025,156581,James R. Johnson,James,R.,Johnson,,
44026,156582,James W. Johnson,James,W.,Johnson,,
44027,156583,John J. Johnson Jr.,John,J.,Johnson,Jr.,
44028,156584,John Reuben Johnson,John,Reuben,Johnson,,
44029,156585,Joseph Esrey Johnson,Joseph,Esrey,Johnson,,
44030,156586,Julie Johnson,Julie,,Johnson,,
44031,156587,Karen E. Johnson,Karen,E.,Johnson,,
44032,156588,Kathryn Ann Johnson,Kathryn,Ann,Johnson,,
44033,156589,Kay Irene Johnson,Kay,Irene,Johnson,,
44034,156590,Keach Doyel Johnson,Keach,Doyel,Johnson,,
44035,156591,Ken Rhon Johnson,Ken,Rhon,Johnson,,
44036,156592,Kevin L. Johnson,Kevin,L.,Johnson,,
44037,156594,Lawrence Johnson Jr.,Lawrence,,Johnson,Jr.,
44038,156595,Lee C. Johnson,Lee,C.,Johnson,,
44039,156596,Lee R. Johnson,Lee,R.,Johnson,,
44040,156597,Lee R. Johnson,Lee,R.,Johnson,,
44041,156598,Leland R. Johnson,Leland,R.,Johnson,,
44042,156599,Leroy R. Johnson,Leroy,R.,Johnson,,
44043,156600,Lillie M. Johnson,Lillie,M.,Johnson,,
44044,156601,Lizabeth Johnson,Lizabeth,,Johnson,,
44045,156602,Loretta T. Johnson,Loretta,T.,Johnson,,
44046,156603,Louis G. Johnson,Louis,G.,Johnson,,
44047,156604,Lulu Merle Johnson,Lulu,Merle,Johnson,,
44048,156605,Lynn Johnson,Lynn,,Johnson,,
44049,156606,Margery Johnson Norton,Margery,Johnson,Norton,,
44050,156607,Mark Johnson,Mark,,Johnson,,
44051,156608,Mark Johnson,Mark,,Johnson,,
44052,156609,Mark A. Johnson,Mark,A.,Johnson,,
44053,156610,Mark S. Johnson,Mark,S.,Johnson,,
44054,156612,Michael F. Johnson,Michael,F.,Johnson,,
44055,156613,Michael P. Johnson,Michael,P.,Johnson,,
44056,156615,Nelson E. Johnson,Nelson,E.,Johnson,,
44057,156616,Niel M. Johnson,Niel,M.,Johnson,,
44058,156617,Patricia Carley Johnson,Patricia,Carley,Johnson,,
44059,156618,Paul B. Johnson,Paul,B.,Johnson,,
44060,156619,Paul E. Johnson,Paul,E.,Johnson,,
44061,156620,Paul W. Johnson,Paul,W.,Johnson,,
44062,156621,Peggy Ann M. Johnson,Peggy Ann,M.,Johnson,,
44063,156622,Philip B. Johnson,Philip,B.,Johnson,,
44064,156623,Pierce E. Johnson,Pierce,E.,Johnson,,
44065,156625,Richard Johnson,Richard,,Johnson,,
44066,156626,Richard Abraham Johnson,Richard,Abraham,Johnson,,
44067,156627,Richard C. Johnson,Richard,C.,Johnson,,
44068,156628,Richard R. Johnson,Richard,R.,Johnson,,
44069,156629,Robert Johnson,Robert,,Johnson,,
44070,156630,Robert Bruce Johnson,Robert,Bruce,Johnson,,
44071,156631,Robert C. Johnson,Robert,C.,Johnson,,
44072,156632,Robert L. Johnson Jr.,Robert,L.,Johnson,Jr.,
44073,156633,Robert M. Johnson,Robert,M.,Johnson,,
44074,156634,Roger T. Johnson,Roger,T.,Johnson,,
44075,156635,Ronald W. Johnson,Ronald,W.,Johnson,,
44076,156636,Rosa Lee Johnson,Rosa,Lee,Johnson,,
44077,156637,Samuel A. Johnson,Samuel,A.,Johnson,,
44078,156639,Stephen M. Johnson,Stephen,M.,Johnson,,
44079,156640,Thomas R. Johnson,Thomas,R.,Johnson,,
44080,156641,Timothy Dwight Johnson,Timothy,Dwight,Johnson,,
44081,156642,Trudi D. Johnson,Trudi,D.,Johnson,,
44082,156643,Wade I. Johnson,Wade,I.,Johnson,,
44083,156644,Walter R. Johnson,Walter,R.,Johnson,,
44084,156645,William R. Johnson,William,R.,Johnson,,
44085,156646,William Reid Johnson,William,Reid,Johnson,,
44086,156647,William Rudolph Johnson,William,Rudolph,Johnson,,
44087,156648,Wray R. Johnson,Wray,R.,Johnson,,
44088,156649,Yvonne B. Johnson,Yvonne,B.,Johnson,,
44089,156650,Zachary T. Johnson,Zachary,T.,Johnson,,
44090,156651,Angus J. Johnston II,Angus,J.,Johnston,II,
44091,156652,David Bruce Johnston,David,Bruce,Johnston,,
44092,156653,James Hugo Johnston,James,Hugo,Johnston,,
44093,156654,John A. Johnston,John,A.,Johnston,,
44094,156655,John Angus Johnston,John,Angus,Johnston,,
44095,156656,Mary Antonio Johnston,Mary Antonio,,Johnston,,
44096,156658,Robbin T. Johnston,Robbin,T.,Johnston,,
44097,156659,Ronald D. Johnston,Ronald,D.,Johnston,,
44098,156660,Rosamund Johnston,Rosamund,,Johnston,,
44099,156661,Russell T. Johnston,Russell,T.,Johnston,,
44100,156662,Sarah Mae Johnston,Sarah,Mae,Johnston,,
44101,156663,Scott A. Johnston,Scott,A.,Johnston,,
44102,156665,Wendy Johnston,Wendy,,Johnston,,
44103,156666,William R. Johnston,William,R.,Johnston,,
44104,156667,Paul H. Johnstone,Paul,H.,Johnstone,,
44105,156668,Theodore A. Johnstone,Theodore,A.,Johnstone,,
44106,156669,Nicolas Jolicoeur,Nicolas,,Jolicoeur,,
44107,156670,Simon Jolivet,Simon,,Jolivet,,
44108,156671,Steven W. Jolivette,Steven,W.,Jolivette,,
44109,156673,J. Christopher Jolly,J. Christopher,,Jolly,,
44110,156674,Ibrahim Jomaih,Ibrahim,,Jomaih,,
44111,156675,Peter M. Jonas,Peter,M.,Jonas,,
44112,156676,Jonas A. Jonasson,Jonas,A.,Jonasson,,
44113,156677,Dariusz Jonczyk,Dariusz,,Jonczyk,,
44114,156678,Adrian N. Jones,Adrian,N.,Jones,,
44115,156679,Alan Michael Jones,Alan,Michael,Jones,,
44116,156680,Alan R. Jones,Alan,R.,Jones,,
44117,156681,Alfred H. Jones,Alfred,H.,Jones,,
44118,156682,Alton Dumar Jones,Alton,Dumar,Jones,,
44119,156683,Andrew Jones,Andrew,,Jones,,
44120,156684,Archie H. Jones,Archie,H.,Jones,,
44121,156685,Barbara Minette Jones,Barbara,Minette,Jones,,
44122,156686,Bartlett C. Jones,Bartlett,C.,Jones,,
44123,156687,Beverly W. Jones,Beverly,W.,Jones,,
44124,156688,Billy M. Jones,Billy,M.,Jones,,
44125,156689,Bobby F. Jones,Bobby,F.,Jones,,
44126,156690,Brian Jones,Brian,,Jones,,
44127,156691,Calvin Jones,Calvin,,Jones,,
44128,156692,Carolyn Jones,Carolyn,,Jones,,
44129,156693,Catherine Jones,Catherine,,Jones,,
44130,156694,Charles T. Jones Jr.,Charles,T.,Jones,Jr.,
44131,156695,Christina Violeta Jones,Christina,Violeta,Jones,,
44132,156696,Christopher L. Jones,Christopher,L.,Jones,,
44133,156697,Clifton C. Jones,Clifton,C.,Jones,,
44134,156698,Constance M. Jones,Constance,M.,Jones,,
44135,156699,Daniel Jones,Daniel,,Jones,,
44136,156700,Daniel C. Jones,Daniel,C.,Jones,,
44137,156701,Daniel H. Jones,Daniel,H.,Jones,,
44138,156702,Daniel Patrick Jones,Daniel,Patrick,Jones,,
44139,156703,D'arcy W. Jones,D'arcy,W.,Jones,,
44140,156704,David N. Jones,David,N.,Jones,,
44141,156705,David R. Jones,David,R.,Jones,,
44142,156706,David Robert Jones,David,Robert,Jones,,
44143,156707,Diane Marie Jones,Diane,Marie,Jones,,
44144,156708,E. Alun Jones,E. Alun,,Jones,,
44145,156710,Eldon L. Jones,Eldon,L.,Jones,,
44146,156712,Francis C. Jones,Francis,C.,Jones,,
44147,156713,Francis L. Jones,Francis,L.,Jones,,
44148,156714,Frank S. Jones,Frank,S.,Jones,,
44149,156715,Franklin Weeks Jones,Franklin,Weeks,Jones,,
44150,156717,Gene D. L. Jones,Gene,D. L.,Jones,,
44151,156718,George L. Jones,George,L.,Jones,,
44152,156719,Gilbert Eugene Jones Jr.,Gilbert,Eugene,Jones,Jr.,
44153,156720,Griffin G. Jones,Griffin,G.,Jones,,
44154,156721,Hannah A. B. Jones,Hannah,A. B.,Jones,,
44155,156722,Hazel J. Jones,Hazel,J.,Jones,,
44156,156723,Helen F. Jones,Helen,F.,Jones,,
44157,156724,Horace P. Jones,Horace,P.,Jones,,
44158,156726,Howard Gist Jones,Howard,Gist,Jones,,
44159,156727,Howard J. Jones,Howard,J.,Jones,,
44160,156728,J. Jacob Jones,J. Jacob,,Jones,,
44161,156729,James Boyd Jones Jr.,James,Boyd,Jones,Jr.,
44162,156730,James G. Jones,James,G.,Jones,,
44163,156731,Janine Jones,Janine,,Jones,,
44164,156732,Jeffery Jones,Jeffery,,Jones,,
44165,156733,Jerome W. Jones,Jerome,W.,Jones,,
44166,156734,Jerry Jones,Jerry,,Jones,,
44167,156735,John J. Jones,John,J.,Jones,,
44168,156736,John Parry Jones,John,Parry,Jones,,
44169,156737,J. Richard Jones,J. Richard,,Jones,,
44170,156738,Jonathan M. Jones,Jonathan,M.,Jones,,
44171,156739,Joseph Jones,Joseph,,Jones,,
44172,156740,Kenneth W. Jones,Kenneth,W.,Jones,,
44173,156741,Laird Jones,Laird,,Jones,,
44174,156742,Lee W. Jones,Lee,W.,Jones,,
44175,156743,Lewis P. Jones,Lewis,P.,Jones,,
44176,156744,Louis T. Jones,Louis,T.,Jones,,
44177,156745,Mark H. Jones,Mark,H.,Jones,,
44178,156746,Mark K. Jones,Mark,K.,Jones,,
44179,156747,Mary Ellen Kirche Jones,Mary Ellen,Kirche,Jones,,
44180,156748,Melissa Ann Jones,Melissa,Ann,Jones,,
44181,156749,Michael W. Jones,Michael,W.,Jones,,
44182,156750,Nathan L. Jones,Nathan,L.,Jones,,
44183,156751,Newton B. Jones,Newton,B.,Jones,,
44184,156752,Oakah L. Jones Jr.,Oakah,L.,Jones,Jr.,
44185,156754,Peter E. Jones,Peter,E.,Jones,,
44186,156755,Preston Jones,Preston,,Jones,,
44187,156756,Randall J. Jones Jr.,Randall,J.,Jones,Jr.,
44188,156757,Rhett S. Jones,Rhett,S.,Jones,,
44189,156758,Richard A. Jones,Richard,A.,Jones,,
44190,156759,Richard Hutton Jones,Richard,Hutton,Jones,,
44191,156760,Richard M. Jones,Richard,M.,Jones,,
44192,156762,Robert Brinkley Jones,Robert,Brinkley,Jones,,
44193,156763,Robert Lee Jones,Robert,Lee,Jones,,
44194,156764,Robert R. Jones,Robert,R.,Jones,,
44195,156765,Roger J. Jones,Roger,J.,Jones,,
44196,156766,Romauld Clifford Jones,Romauld,Clifford,Jones,,
44197,156767,Russell Mosley Jones,Russell,Mosley,Jones,,
44198,156768,S. Seabrook Jones,S. Seabrook,,Jones,,
44199,156769,Stanley Llewellyn Jones,Stanley,Llewellyn,Jones,,
44200,156771,Theodore F. Jones,Theodore,F.,Jones,,
44201,156772,Thomas M. Jones,Thomas,M.,Jones,,
44202,156773,Thomas M. Jones,Thomas,M.,Jones,,
44203,156774,William R. Jones,William,R.,Jones,,
44204,156776,Elizabeth Jones-Minsinger,Elizabeth,,Jones-Minsinger,,
44205,156777,Jill Jonnes,Jill,,Jonnes,,
44206,156778,Per-Olof Jonsson,Per-Olof,,Jonsson,,
44207,156779,Amy K. Jordan,Amy,K.,Jordan,,
44208,156780,Ashley Jordan,Ashley,,Jordan,,
44209,156781,Brucella Jordan,Brucella,,Jordan,,
44210,156782,Daniel P. Jordan Jr.,Daniel,P.,Jordan,Jr.,
44211,156783,Daniel W. Jordan,Daniel,W.,Jordan,,
44212,156784,David W. Jordan,David,W.,Jordan,,
44213,156785,Donald Elmer Jordan Jr.,Donald,Elmer,Jordan,Jr.,
44214,156786,Frederick W. Jordan,Frederick,W.,Jordan,,
44215,156787,Gerald H. S. Jordan,Gerald,H. S.,Jordan,,
44216,156788,H. Glenn Jordan,H. Glenn,,Jordan,,
44217,156789,Holman Drew Jordan,Holman,Drew,Jordan,,
44218,156790,James E. Jordan,James,E.,Jordan,,
44219,156791,James R. Jordan,James,R.,Jordan,,
44220,156792,Jean Paul Jordan,Jean Paul,,Jordan,,
44221,156793,Kelly C. Jordan,Kelly,C.,Jordan,,
44222,156794,Kevin E. Jordan,Kevin,E.,Jordan,,
44223,156795,Laylon W. Jordan,Laylon,W.,Jordan,,
44224,156796,Marjorie W. Jordan,Marjorie,W.,Jordan,,
44225,156797,Philip D. Jordan,Philip,D.,Jordan,,
44226,156798,Philip Harding Jordan Jr.,Philip,Harding,Jordan,Jr.,
44227,156799,Richard L. Jordan,Richard,L.,Jordan,,
44228,156800,Dolores Marie Jorgensen,Dolores,Marie,Jorgensen,,
44229,156801,Lisa Jorgensen,Lisa,,Jorgensen,,
44230,156802,Richard E. Jorgensen,Richard,E.,Jorgensen,,
44231,156803,Richard S. Jorgensen,Richard,S.,Jorgensen,,
44232,156804,Stan W. Jorgensen,Stan,W.,Jorgensen,,
44233,156805,Theodore Jorgenson,Theodore,,Jorgenson,,
44234,156806,Mica A. R. Jorgenson,Mica,A. R.,Jorgenson,,
44235,156807,George William Jornacion,George,William,Jornacion,,
44236,156808,Gregory A. Joseph,Gregory,A.,Joseph,,
44237,156809,Judith Lee Vavpen Joseph,Judith,Lee Vavpen,Joseph,,
44238,156810,Rodney H. Joseph,Rodney,H.,Joseph,,
44239,156811,Sabrina Joseph,Sabrina,,Joseph,,
44240,156813,Harold Josephson,Harold,,Josephson,,
44241,156814,Lalit Joshi,Lalit,,Joshi,,
44242,156815,Michael H. Jost,Michael,H.,Jost,,
44243,156816,Robert Russell Jost,Robert,Russell,Jost,,
44244,156817,Ahmad Hasan Joudah,Ahmad,Hasan,Joudah,,
44245,156818,Susan L. Joudrey,Susan,L.,Joudrey,,
44246,156819,Randolph J. Jouno,Randolph,J.,Jouno,,
44247,156821,Stephanie Jowett,Stephanie,,Jowett,,
44248,156822,Lynn Joy,Lynn,,Joy,,
44249,156823,Mark Stephen Joy,Mark,Stephen,Joy,,
44250,156824,C. Anthony Joyce,C. Anthony,,Joyce,,
44251,156825,Davis D. Joyce,Davis,D.,Joyce,,
44252,156826,Joseph Newcombe Joyce,Joseph,Newcombe,Joyce,,
44253,156827,Charles W. Joyner,Charles,W.,Joyner,,
44254,156830,D. Carroll Joynes,D. Carroll,,Joynes,,
44255,156831,Woo Jung Ju,Woo Jung,,Ju,,
44256,156832,José R. Juárez,José,R.,Juárez,,
44257,156833,Mary Whetham Juday,Mary,Whetham,Juday,,
44258,156834,Gerrit Parmele Judd IV,Gerrit,Parmele,Judd,IV,
44259,156835,Amanda Judge,Amanda,,Judge,,
44260,156836,Sean Michael Judge,Sean,Michael,Judge,,
44261,156837,Allan B. Judson,Allan,B.,Judson,,
44262,156838,George I. Juergens,George,I.,Juergens,,
44263,156839,William E. Juhnke Jr.,William,E.,Juhnke,Jr.,
44264,156840,Paul Ivan Jukic,Paul,Ivan,Jukic,,
44265,156841,Pierre N. Juliard,Pierre,N.,Juliard,,
44266,156842,Suzanne Barta Julin,Suzanne,Barta,Julin,,
44267,156843,Ibrahim M. Jumare,Ibrahim,M.,Jumare,,
44268,156844,Rula Jurdi Abisaab,Rula,Jurdi,Abisaab,,
44269,156845,George M. Juretic,George,M.,Juretic,,
44270,156846,Constantine R. Jurgela,Constantine,R.,Jurgela,,
44271,156847,Lynne Dunn Jurkovic,Lynne,Dunn,Jurkovic,,
44272,156850,Paul C. Jussel,Paul,C.,Jussel,,
44273,156852,Gale Justin,Gale,,Justin,,
44274,156853,Michael Thomas Justus,Michael,Thomas,Justus,,
44275,156854,Mahmoud M. Jwaied,Mahmoud,M.,Jwaied,,
44276,156855,Cynthia Kaag,Cynthia,,Kaag,,
44277,156856,Marvin H. Kabakoff,Marvin,H.,Kabakoff,,
44278,156857,Yaakov Kabalek,Yaakov,,Kabalek,,
44279,156859,Jad Kabbanji,Jad,,Kabbanji,,
44280,156860,Mahmoud Kabbara,Mahmoud,,Kabbara,,
44281,156861,Patricia Kabra,Patricia,,Kabra,,
44282,156862,Hendrina Kachapila,Hendrina,,Kachapila,,
44283,156863,Teruko O. Kachi,Teruko,O.,Kachi,,
44284,156864,Robert J. Kaczorowski,Robert,J.,Kaczorowski,,
44285,156865,Emily Kadens,Emily,,Kadens,,
44286,156866,John F. Kadlubowski,John,F.,Kadlubowski,,
44287,156867,Sandra Berliant Kadosh,Sandra,Berliant,Kadosh,,
44288,156868,Martha E. Kadue,Martha,E.,Kadue,,
44289,156869,Samuel Kagan,Samuel,,Kagan,,
44290,156870,Nathan M. Kaganoff,Nathan,M.,Kaganoff,,
44291,156871,Allan Laine Kagedan,Allan,Laine,Kagedan,,
44292,156872,Peter Kagwanja,Peter,,Kagwanja,,
44293,156873,Audrey Kahin,Audrey,,Kahin,,
44294,156875,Bruce R. Kahler,Bruce,R.,Kahler,,
44295,156876,John K. Kahler,John,K.,Kahler,,
44296,156877,Helen Dodson Kahn,Helen,Dodson,Kahn,,
44297,156878,Judd L. Kahn,Judd,L.,Kahn,,
44298,156879,Gyoohyoung Kahng,Gyoohyoung,,Kahng,,
44299,156881,Elliott Kai-Kee,Elliott,,Kai-Kee,,
44300,156882,Thomas Kail,Thomas,,Kail,,
44301,156883,Taisto M. S. Kaipio,Taisto,M. S.,Kaipio,,
44302,156884,Austin Kaiser,Austin,,Kaiser,,
44303,156885,Chester C. Kaiser,Chester,C.,Kaiser,,
44304,156886,Denise Adele Kaiser,Denise,Adele,Kaiser,,
44305,156887,Nicholas S. Kaltchas,Nicholas,S.,Kaltchas,,
44306,156888,Patrick K. Kakembo,Patrick,K.,Kakembo,,
44307,156889,Ann P. Kalayil,Ann,P.,Kalayil,,
44308,156890,John M. Kalb,John,M.,Kalb,,
44309,156891,Harrison Levan Kalbach,Harrison,Levan,Kalbach,,
44310,156892,Frank Kalesnik,Frank,,Kalesnik,,
44311,156893,Micki Kaleta,Micki,,Kaleta,,
44312,156894,Dikran Kaligian,Dikran,,Kaligian,,
44313,156895,Lynda Kalinoski,Lynda,,Kalinoski,,
44314,156896,Philip A. Kalish,Philip,A.,Kalish,,
44315,156897,Dean Charles Kallander,Dean,Charles,Kallander,,
44316,156898,Carol I. Kallendorf,Carol,I.,Kallendorf,,
44317,156899,Aki Kalliomaki,Aki,,Kalliomaki,,
44318,156900,Theodore P. Kallman,Theodore,P.,Kallman,,
44319,156901,Anna Kalnins,Anna,,Kalnins,,
44320,156902,Cheryl T. Kalny,Cheryl,T.,Kalny,,
44321,156903,Ogbu Uke Kalu,Ogbu,Uke,Kalu,,
44322,156904,Martin Kalulambi Pongo,Martin,,Kalulambi Pongo,,
44323,156905,Walima Tuesday Kalusa,Walima,Tuesday,Kalusa,,
44324,156906,Cheikh Saad Booh Kamara,Cheikh,Saad Booh,Kamara,,
44325,156907,Nicholas P. Kamaras,Nicholas,P.,Kamaras,,
44326,156908,Andrew Kamei-Dyche,Andrew,,Kamei-Dyche,,
44327,156909,Rieko Kamei-Dyche,Rieko,,Kamei-Dyche,,
44328,156910,Victor Kamendrowsky,Victor,,Kamendrowsky,,
44329,156911,David W. Kamens,David,W.,Kamens,,
44330,156912,Stephen Arnold Kamer,Stephen,Arnold,Kamer,,
44331,156913,John J. Kamerick,John,J.,Kamerick,,
44332,156914,Sheila Kamerick,Sheila,,Kamerick,,
44333,156915,Naoki Kamimura,Naoki,,Kamimura,,
44334,156916,Diane C. Kaminski,Diane,C.,Kaminski,,
44335,156917,John P. Kaminski,John,P.,Kaminski,,
44336,156918,Jessica Kamm,Jessica,,Kamm,,
44337,156919,Samuel Richey Kamm,Samuel,Richey,Kamm,,
44338,156920,Henry Douglas Kammerling,Henry,Douglas,Kammerling,,
44339,156921,Sarah Kampbell,Sarah,,Kampbell,,
44340,156922,David Kamper,David,,Kamper,,
44341,156923,Lambros Kampéridis,Lambros,,Kampéridis,,
44342,156924,Kenneth C. Kan,Kenneth,C.,Kan,,
44343,156925,Noriko Kanahara,Noriko,,Kanahara,,
44344,156926,George S. Kanahele,George,S.,Kanahele,,
44345,156927,Harold K. Kanarek,Harold,K.,Kanarek,,
44346,156928,Leo V. Kanawada Jr.,Leo,V.,Kanawada,Jr.,
44347,156929,Ackson M. Kanduza,Ackson,M.,Kanduza,,
44348,156931,Anthony J. Kane,Anthony,J.,Kane,,
44349,156932,Francis H. Kane,Francis,H.,Kane,,
44350,156933,Mouhamed Kane,Mouhamed,,Kane,,
44351,156934,Nancy A. Kane,Nancy,A.,Kane,,
44352,156935,Nathaniel S. Kane,Nathaniel,S.,Kane,,
44353,156936,Norman J. Kaner,Norman,J.,Kaner,,
44354,156937,Le Kang,Le,,Kang,,
44355,156938,Soon Heung Curtis Kang,Soon Heung,Curtis,Kang,,
44356,156939,Wi Jo Kang,Wi,Jo,Kang,,
44357,156940,Christian Kanig,Christian,,Kanig,,
44358,156941,Kenneth L. Kann,Kenneth,L.,Kann,,
44359,156942,S. Barbara Kanner,S. Barbara,,Kanner,,
44360,156943,Thomas Kanon,Thomas,,Kanon,,
44361,156944,Candace C. Kant,Candace,C.,Kant,,
44362,156945,Sanford B. Kanter,Sanford,B.,Kanter,,
44363,156946,Harvey A. Kantor,Harvey,A.,Kantor,,
44364,156947,Robert Hurd Kany,Robert,Hurd,Kany,,
44365,156948,Eileen M. Kanzler,Eileen,M.,Kanzler,,
44366,156949,Walter J. Kapica SJ,Walter,J.,Kapica,SJ,
44367,156952,Anne C. Kaplan,Anne,C.,Kaplan,,
44368,156953,Barry J. Kaplan,Barry,J.,Kaplan,,
44369,156954,Bonnie Kaplan,Bonnie,,Kaplan,,
44370,156955,Edward Kaplan,Edward,,Kaplan,,
44371,156956,Edward H. Kaplan,Edward,H.,Kaplan,,
44372,156957,Edward S. Kaplan,Edward,S.,Kaplan,,
44373,156958,Frederick I. Kaplan,Frederick,I.,Kaplan,,
44374,156959,Helga Eugenie Kaplan,Helga,Eugenie,Kaplan,,
44375,156960,Herbert H. Kaplan,Herbert,H.,Kaplan,,
44376,156961,Jonathan D. Kaplan,Jonathan,D.,Kaplan,,
44377,156962,Judith R. H. Kaplan,Judith,R. H.,Kaplan,,
44378,156963,Lawrence Kaplan,Lawrence,,Kaplan,,
44379,156964,Lawrence Martin Kaplan,Lawrence,Martin,Kaplan,,
44380,156965,Louis Kaplan,Louis,,Kaplan,,
